Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Environment Department,Regarding formation of Internal Committee and State Level High Power Committee for Planning and Utilization of Environment Compensation Fund,202403221423085904,21-03-2024,781,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403221423085904.pdf,2,799952,GR_DATASET\pdfs\Environment Department\202403221423085904.pdf,Downloaded,2026-07-27 22:25:52
Environment Department,Regarding sanction and disbursement of grant-in-aid to Maharashtra Coastal Zone Management Authorities.,202403191421391304,19-03-2024,133,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403191421391304.pdf,1,135771,GR_DATASET\pdfs\Environment Department\202403191421391304.pdf,Downloaded,2026-07-27 22:25:53
Environment Department,"Mauje Amberle under State River Conservation Scheme, Mangaon, Distt. Regarding giving administrative approval to Amberle river conservation proposal at Raigad...",202403161931099204,16-03-2024,706,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403161931099204.pdf,9,723371,GR_DATASET\pdfs\Environment Department\202403161931099204.pdf,Downloaded,2026-07-27 22:25:54
Environment Department,"Under the State River Conservation Scheme, Kopargaon Municipal Council, Distt. Regarding giving administrative approval to Godavari river conservation proposal in Ahmednagar area...",202403161931151004,16-03-2024,906,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403161931151004.pdf,8,927701,GR_DATASET\pdfs\Environment Department\202403161931151004.pdf,Downloaded,2026-07-27 22:25:55
Environment Department,"Mauje Winchur under State River Conservation Scheme Niphad, Dist. Regarding giving administrative approval to the Longanga river conservation proposal in Nashik...",202403161931195204,16-03-2024,681,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403161931195204.pdf,9,697736,GR_DATASET\pdfs\Environment Department\202403161931195204.pdf,Downloaded,2026-07-27 22:25:56
Environment Department,"Mauje Lasalgaon under State River Conservation Scheme Niphad, Dist. Regarding giving administrative approval to the Shiva river conservation proposal in Nashik...",202403161931240004,16-03-2024,443,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403161931240004.pdf,9,453901,GR_DATASET\pdfs\Environment Department\202403161931240004.pdf,Downloaded,2026-07-27 22:25:57
Environment Department,"Regarding the provision of funds received from the Central Government for implementing the works under the National River Conservation Scheme, Mula-Mutha River, Pune Pollution Reduction Project and the matching share deposited in the SNA account by the Pune Municipal Corporation to the Pune Municipal Corporation for expenditure.",202403151327565104,15-03-2024,151,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403151327565104.pdf,4,154358,GR_DATASET\pdfs\Environment Department\202403151327565104.pdf,Downloaded,2026-07-27 22:25:57
Environment Department,"Under the State Lake Conservation Scheme, Mr. Who, Hatkanangle, Dist. Regarding granting administrative approval to Gavatalwas at Kolhapur.",202403151330340904,15-03-2024,662,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403151330340904.pdf,9,677432,GR_DATASET\pdfs\Environment Department\202403151330340904.pdf,Downloaded,2026-07-27 22:25:58
Environment Department,Regarding implementation of Environment Service Scheme across the State.,202403141237574404,14-03-2024,414,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403141237574404.pdf,18,423516,GR_DATASET\pdfs\Environment Department\202403141237574404.pdf,Downloaded,2026-07-27 22:25:59
Environment Department,"Implementation of Environment Service Scheme in 7,500 schools in five years across the state and distribution of funds.",202403141244407704,14-03-2024,757,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403141244407704.pdf,59,775655,GR_DATASET\pdfs\Environment Department\202403141244407704.pdf,Downloaded,2026-07-27 22:26:00
Environment Department,"Regarding depositing the funds released by the Central Government to the SNA account for the Central Government sponsored scheme Mula-Mutha River, Pune Pollution Reduction Project under the National River Conservation Scheme.",202403141630082204,14-03-2024,311,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403141630082204.pdf,2,318617,GR_DATASET\pdfs\Environment Department\202403141630082204.pdf,Downloaded,2026-07-27 22:26:01
Environment Department,Regarding sanction and disbursement of grant-in-aid to Maharashtra Coastal Zone Management Authorities.,202403131417373804,13-03-2024,162,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131417373804.pdf,3,165521,GR_DATASET\pdfs\Environment Department\202403131417373804.pdf,Downloaded,2026-07-27 22:26:02
Environment Department,"Under the State Lake Conservation Scheme Agarnal, Dist. Regarding approval in principle and disbursement of funds to Agarnal Dhangarwadi Lake at Ratnagiri.",202403131421324504,13-03-2024,850,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131421324504.pdf,4,870001,GR_DATASET\pdfs\Environment Department\202403131421324504.pdf,Downloaded,2026-07-27 22:26:02
Environment Department,"Under the State Lake Conservation Scheme, Chandor, T., Distt. Regarding approval in principle and disbursement of funds to Chandor Sapuchetale Lake at Ratnagiri.",202403131423327504,13-03-2024,851,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131423327504.pdf,4,871250,GR_DATASET\pdfs\Environment Department\202403131423327504.pdf,Downloaded,2026-07-27 22:26:03
Environment Department,"Under State Lake Conservation Scheme, Basani, St., Distt. Regarding approval in principle and disbursement of funds to Basani Gawane Chetale Lake at Ratnagiri.",202403131425163904,13-03-2024,782,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131425163904.pdf,4,800780,GR_DATASET\pdfs\Environment Department\202403131425163904.pdf,Downloaded,2026-07-27 22:26:04
Environment Department,"Under the State Lake Conservation Scheme, Nandiwe, Distt. Regarding in-principle approval and disbursement of funds to the lake behind the Nandivade Gram Panchayat in Ratnagiri.",202403131426451304,13-03-2024,782,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131426451304.pdf,4,800393,GR_DATASET\pdfs\Environment Department\202403131426451304.pdf,Downloaded,2026-07-27 22:26:05
Environment Department,"Under the State Lake Conservation Scheme Mauje Chave, T., Distt. Regarding in-principle recognition and distribution of funds to Chave Vadas Kond Lake at Ratnagiri.",202403131429522004,13-03-2024,782,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131429522004.pdf,4,800641,GR_DATASET\pdfs\Environment Department\202403131429522004.pdf,Downloaded,2026-07-27 22:26:06
Environment Department,"Under State Lake Conservation Scheme, Mauje Mervi, T., Distt. Regarding in-principle approval and disbursement of funds to Mervi-Khambtale Lake at Ratnagiri.",202403131432502104,13-03-2024,782,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131432502104.pdf,4,800573,GR_DATASET\pdfs\Environment Department\202403131432502104.pdf,Downloaded,2026-07-27 22:26:07
Environment Department,"Under the State Lake Conservation Scheme, District Waghapur, T. Bhudargarh, Dist. Regarding approval in principle and disbursement of funds to the lake at Kolhapur.",202403131434322004,13-03-2024,598,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131434322004.pdf,4,612369,GR_DATASET\pdfs\Environment Department\202403131434322004.pdf,Downloaded,2026-07-27 22:26:08
Environment Department,"Under the State Lake Conservation Scheme, Mr. Mangoli, Radhanagari, Dist. Regarding approval in principle and disbursement of funds to the lake at Kolhapur.",202403131435592504,13-03-2024,599,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131435592504.pdf,4,613362,GR_DATASET\pdfs\Environment Department\202403131435592504.pdf,Downloaded,2026-07-27 22:26:09
Environment Department,"Under the State Lake Conservation Scheme, Mr. Shelewadi, Regarding in-principle approval and distribution of funds to the lake at Radhanagari, District Kolhapur.",202403131437342004,13-03-2024,599,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131437342004.pdf,4,613575,GR_DATASET\pdfs\Environment Department\202403131437342004.pdf,Downloaded,2026-07-27 22:26:10
Environment Department,"Under the State Lake Conservation Scheme, Mr. Regarding the in-principle approval and distribution of funds to the lake at Kembli, Sub-district Kagal, District Kolhapur.",202403131439282804,13-03-2024,599,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131439282804.pdf,4,613612,GR_DATASET\pdfs\Environment Department\202403131439282804.pdf,Downloaded,2026-07-27 22:26:11
Environment Department,Regarding in-principle approval and disbursement of funds to Diva Lake in Thane Municipal Corporation limits under the State Lake Conservation Scheme.,202403131441091304,13-03-2024,596,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403131441091304.pdf,4,610800,GR_DATASET\pdfs\Environment Department\202403131441091304.pdf,Downloaded,2026-07-27 22:26:12
Environment Department,Regarding the implementation of My Vasundhara Abhiyan-4.0 in the local bodies of the state.,202403121618148204,12-03-2024,176,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403121618148204.pdf,6,180478,GR_DATASET\pdfs\Environment Department\202403121618148204.pdf,Downloaded,2026-07-27 22:26:13
Environment Department,Regarding revising the composition of the Co-ordinating Committee to take measures to control air pollution in the Mumbai metropolitan area,202403121619047204,12-03-2024,325,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403121619047204.pdf,3,332928,GR_DATASET\pdfs\Environment Department\202403121619047204.pdf,Downloaded,2026-07-27 22:26:13
Environment Department,Regarding the formation of an Executive Committee to oversee the Sustainable Bamboo Development Programme.,202403121628547404,12-03-2024,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403121628547404.pdf,3,151585,GR_DATASET\pdfs\Environment Department\202403121628547404.pdf,Downloaded,2026-07-27 22:26:14
Environment Department,To promote bamboo cultivation in the state and review it from time to time Hon. Regarding the formation of a task force under the chairmanship of the Chief Minister,202403121633102704,12-03-2024,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403121633102704.pdf,4,153624,GR_DATASET\pdfs\Environment Department\202403121633102704.pdf,Downloaded,2026-07-27 22:26:15
Environment Department,Regarding extension of time to implement Majhi Vasundhara Abhiyan-4.0 in local bodies of the state,202403121621398204,12-03-2024,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403121621398204.pdf,2,148615,GR_DATASET\pdfs\Environment Department\202403121621398204.pdf,Downloaded,2026-07-27 22:26:15
Environment Department,"Mauje Takwade under the State Lake Conservation Scheme, Shirol, Dist. Regarding approval in principle of lake conservation proposal at Kolhapur.",202403111420086304,11-03-2024,779,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403111420086304.pdf,3,797217,GR_DATASET\pdfs\Environment Department\202403111420086304.pdf,Downloaded,2026-07-27 22:26:16
Environment Department,"Under the State Lake Conservation Scheme Municipal Council Chiplun, Distt. Regarding disbursement of funds to Narayan Lake at Ratnagiri.",202403071445308504,07-03-2024,289,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403071445308504.pdf,4,295951,GR_DATASET\pdfs\Environment Department\202403071445308504.pdf,Downloaded,2026-07-27 22:26:17
Environment Department,"Regarding the distribution of funds for the Godavari river conservation proposal at Nanded - Waghala Municipal Corporation, Nanded under the State River Conservation Scheme...",202403071448439904,07-03-2024,203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403071448439904.pdf,2,208345,GR_DATASET\pdfs\Environment Department\202403071448439904.pdf,Downloaded,2026-07-27 22:26:18
Environment Department,"Mauje Kumbharli, Group Gram Panchayat Lokaravan, under State Lake Conservation Scheme. Mandangad, Dist. Regarding disbursement of funds to Kumbharli Lake at Ratnagiri.",202403071442100404,07-03-2024,155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403071442100404.pdf,4,158350,GR_DATASET\pdfs\Environment Department\202403071442100404.pdf,Downloaded,2026-07-27 22:26:19
Environment Department,"Regarding depositing the funds released by the Central Government to the SNA account for the Central Government sponsored scheme Mula-Mutha River, Pune Pollution Reduction Project under the National River Conservation Scheme.",202403061126202404,06-03-2024,217,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403061126202404.pdf,3,221788,GR_DATASET\pdfs\Environment Department\202403061126202404.pdf,Downloaded,2026-07-27 22:26:19
Environment Department,"Regarding making available necessary funds to the Member Secretary, Maharashtra Pollution Control Board for disbursing cash prizes to top performing local bodies under Majhi Vasundhara Abhiyan.",202403061754127804,06-03-2024,328,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403061754127804.pdf,4,335798,GR_DATASET\pdfs\Environment Department\202403061754127804.pdf,Downloaded,2026-07-27 22:26:20
Environment Department,Regarding formation of Women Grievance Redressal Committee.,202403051309337904,05-03-2024,146,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403051309337904.pdf,2,149360,GR_DATASET\pdfs\Environment Department\202403051309337904.pdf,Downloaded,2026-07-27 22:26:21
Environment Department,"Regarding the distribution of funds for the Godavari river conservation proposal at Nanded - Waghala Municipal Corporation, Nanded under the State River Conservation Scheme...",202403041500327404,04-03-2024,155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041500327404.pdf,3,158671,GR_DATASET\pdfs\Environment Department\202403041500327404.pdf,Downloaded,2026-07-27 22:26:21
Environment Department,"Fun under the State Lake Conservation Scheme, p. Khalapur, Dist. Regarding grant of final approval along with administrative approval to Kelavali Lake at Raigad",202403041504033504,04-03-2024,291,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041504033504.pdf,9,298405,GR_DATASET\pdfs\Environment Department\202403041504033504.pdf,Downloaded,2026-07-27 22:26:22
Environment Department,"Fun purchased under State Lake Conservation Scheme, p. Khalapur, Dist. Regarding grant of final approval along with administrative approval to Kharivli Lake at Raigad",202403041507034704,04-03-2024,334,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041507034704.pdf,9,342316,GR_DATASET\pdfs\Environment Department\202403041507034704.pdf,Downloaded,2026-07-27 22:26:23
Environment Department,"Under the State Lake Conservation Scheme, Khanav, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Khanav Lake at Raigad.",202403041511016704,04-03-2024,227,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041511016704.pdf,9,231939,GR_DATASET\pdfs\Environment Department\202403041511016704.pdf,Downloaded,2026-07-27 22:26:23
Environment Department,"Mauje Gorthan under the State Lake Conservation Scheme, Khalapur, Dist. Regarding granting final approval along with administrative approval to Gorthan Lake at Raigad",202403041516340004,04-03-2024,336,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041516340004.pdf,9,344373,GR_DATASET\pdfs\Environment Department\202403041516340004.pdf,Downloaded,2026-07-27 22:26:24
Environment Department,"Mauje Gohe under the State Lake Conservation Scheme, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Gohe Lake at Raigad.",202403041520044804,04-03-2024,334,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041520044804.pdf,9,342294,GR_DATASET\pdfs\Environment Department\202403041520044804.pdf,Downloaded,2026-07-27 22:26:25
Environment Department,"Mauje Thanapada under the State Lake Conservation Scheme, Trimbakeshwar, Dist. Regarding grant of final approval along with administrative approval to Thanapada Lake at Nashik",202403041522524804,04-03-2024,225,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041522524804.pdf,9,230212,GR_DATASET\pdfs\Environment Department\202403041522524804.pdf,Downloaded,2026-07-27 22:26:25
Environment Department,"Mauje Parkhande under the State Lake Conservation Scheme, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Parkhande Lake at Raigad.",202403041529595004,04-03-2024,225,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041529595004.pdf,9,230538,GR_DATASET\pdfs\Environment Department\202403041529595004.pdf,Downloaded,2026-07-27 22:26:26
Environment Department,"Fun Bid under State Lake Conservation Scheme, p. Khalapur, Dist. Regarding grant of final approval along with administrative approval to bid lake at Raigad.",202403041533284804,04-03-2024,291,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041533284804.pdf,9,298366,GR_DATASET\pdfs\Environment Department\202403041533284804.pdf,Downloaded,2026-07-27 22:26:27
Environment Department,"Mauje Mankivali under the State Lake Conservation Scheme, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Mankivali Lake at Raigad.",202403041536229904,04-03-2024,334,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041536229904.pdf,9,342230,GR_DATASET\pdfs\Environment Department\202403041536229904.pdf,Downloaded,2026-07-27 22:26:27
Environment Department,"Mauje Vadval under the State Lake Conservation Scheme, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Vadwal Lake at Raigad.",202403041538576004,04-03-2024,334,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041538576004.pdf,9,341717,GR_DATASET\pdfs\Environment Department\202403041538576004.pdf,Downloaded,2026-07-27 22:26:28
Environment Department,"Mauje Vavoshi under the State Lake Conservation Scheme, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Vavoshi Lake at Raigad",202403041541409304,04-03-2024,227,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041541409304.pdf,9,231957,GR_DATASET\pdfs\Environment Department\202403041541409304.pdf,Downloaded,2026-07-27 22:26:29
Environment Department,"Under the State Lake Conservation Scheme, Mauje Horale, Khalapur, Dist. Regarding grant of final approval along with administrative approval to Horale Lake at Raigad",202403041544128204,04-03-2024,291,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041544128204.pdf,9,298098,GR_DATASET\pdfs\Environment Department\202403041544128204.pdf,Downloaded,2026-07-27 22:26:30
Environment Department,Regarding continuation of temporary posts from 01/03/2024 to 31/08/2024,202403041550434904..,04-03-2024,160,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202403041550434904...pdf,3,163938,GR_DATASET\pdfs\Environment Department\202403041550434904...pdf,Downloaded,2026-07-27 22:26:30
Environment Department,"Regarding approval and distribution of funds to Deoli Lake at Deoli, Chalisgaon District, Jalgaon District under the State Lake Conservation Scheme",202402281625049604,28-02-2024,268,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402281625049604.pdf,2,274345,GR_DATASET\pdfs\Environment Department\202402281625049604.pdf,Downloaded,2026-07-27 22:26:31
Environment Department,Regarding the in-principle approval and disbursement of funds to the Aadhaarwadi lake conservation proposal in Kalyan Dombivli Municipal Corporation under the State Lake Conservation Scheme.,202402271423272104,27-02-2024,791,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271423272104.pdf,5,809670,GR_DATASET\pdfs\Environment Department\202402271423272104.pdf,Downloaded,2026-07-27 22:26:32
Environment Department,Regarding in-principle approval and disbursement of funds to Vitthalwadi lake conservation proposal under Kalyan Dombivli Municipal Corporation under the State Lake Conservation Scheme.,202402271425303004,27-02-2024,789,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271425303004.pdf,4,807782,GR_DATASET\pdfs\Environment Department\202402271425303004.pdf,Downloaded,2026-07-27 22:26:33
Environment Department,Regarding approval in principle and disbursement of funds for Nandivali lake conservation proposal in Kalyan Dombivali Municipal Corporation under State Lake Conservation Scheme.,202402271428173004,27-02-2024,789,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271428173004.pdf,4,807874,GR_DATASET\pdfs\Environment Department\202402271428173004.pdf,Downloaded,2026-07-27 22:26:34
Environment Department,Regarding in-principle approval and disbursement of funds to the Shila Lake conservation proposal in the Thane Municipal Corporation under the State Lake Conservation Scheme.,202402271429482104,27-02-2024,788,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271429482104.pdf,5,806665,GR_DATASET\pdfs\Environment Department\202402271429482104.pdf,Downloaded,2026-07-27 22:26:35
Environment Department,Regarding in-principle approval and disbursement of funds to the Khardi Lake conservation proposal within the Thane Municipal Corporation under the State Lake Conservation Scheme.,202402271431338104,27-02-2024,788,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271431338104.pdf,5,806596,GR_DATASET\pdfs\Environment Department\202402271431338104.pdf,Downloaded,2026-07-27 22:26:36
Environment Department,Regarding approval in principle and disbursement of funds for Gokul Nagar lake conservation proposal in Thane Municipal Corporation under the State Lake Conservation Scheme.,202402271433044004,27-02-2024,788,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271433044004.pdf,5,806778,GR_DATASET\pdfs\Environment Department\202402271433044004.pdf,Downloaded,2026-07-27 22:26:37
Environment Department,Regarding approval in principle and disbursement of funds for Siddheshwar lake conservation proposal in Thane Municipal Corporation under the State Lake Conservation Scheme.,202402271434362204,27-02-2024,787,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271434362204.pdf,4,805626,GR_DATASET\pdfs\Environment Department\202402271434362204.pdf,Downloaded,2026-07-27 22:26:38
Environment Department,Regarding the in-principle approval and distribution of funds for the Turfepada Lake (Phase-2) conservation proposal under the State Lake Conservation Scheme within Thane Municipal Corporation limits.,202402271435582504,27-02-2024,788,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271435582504.pdf,5,807388,GR_DATASET\pdfs\Environment Department\202402271435582504.pdf,Downloaded,2026-07-27 22:26:38
Environment Department,"Mauje Vasgade under the State Lake Conservation Scheme, Karveer, Dist. Regarding the in-principle approval and disbursement of funds to the village pond conservation proposal at Kolhapur",202402271437252204,27-02-2024,779,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271437252204.pdf,4,797716,GR_DATASET\pdfs\Environment Department\202402271437252204.pdf,Downloaded,2026-07-27 22:26:39
Environment Department,"Fun under the State Lake Conservation Scheme. Chinchwali, Mangaon District Regarding the in-principle approval and disbursement of funds for the lake conservation proposal at Raigad.",202402271439182104,27-02-2024,791,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271439182104.pdf,4,809478,GR_DATASET\pdfs\Environment Department\202402271439182104.pdf,Downloaded,2026-07-27 22:26:40
Environment Department,"Mauje Vadap under State Lake Conservation Scheme, Karjat, Dist. Regarding the in-principle approval and disbursement of funds for the lake conservation proposal at Raigad.",202402271440486504,27-02-2024,790,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271440486504.pdf,4,808642,GR_DATASET\pdfs\Environment Department\202402271440486504.pdf,Downloaded,2026-07-27 22:26:41
Environment Department,Regarding in-principle approval and disbursement of funds for the Bageshwari Lake (Phase-2) conservation proposal under the State Lake Conservation Scheme in Murbad Municipal Council limits.,202402271442137904,27-02-2024,893,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271442137904.pdf,5,914849,GR_DATASET\pdfs\Environment Department\202402271442137904.pdf,Downloaded,2026-07-27 22:26:42
Environment Department,"Visapur under State Lake Conservation Scheme Chalisgaon, Dist. Jalgaon Regarding approval and distribution of funds to Visapur Lake here.",202402271445223504,27-02-2024,203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271445223504.pdf,2,207793,GR_DATASET\pdfs\Environment Department\202402271445223504.pdf,Downloaded,2026-07-27 22:26:43
Environment Department,"Under the State Lake Conservation Scheme, Mauje Dhamangaon, Tt. Bhiwandi, Dist. Regarding grant of final approval along with administrative approval to Dhamangaon Lake at Thane.",202402271447355104....,27-02-2024,226,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271447355104.....pdf,9,232050,GR_DATASET\pdfs\Environment Department\202402271447355104.....pdf,Downloaded,2026-07-27 22:26:43
Environment Department,"Under the State Lake Conservation Scheme Mauje Washere, Bhiwandi, Dist. Regarding grant of final approval along with administrative approval to Vashere Lake at Thane.",202402271450505504,27-02-2024,227,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271450505504.pdf,9,232486,GR_DATASET\pdfs\Environment Department\202402271450505504.pdf,Downloaded,2026-07-27 22:26:44
Environment Department,"Mauje Vadpe under the State Lake Conservation Scheme, Bhiwandi, Dist. Regarding grant of final approval along with administrative approval to Vadpe Lake at Thane.",202402271452528804,27-02-2024,245,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402271452528804.pdf,9,251187,GR_DATASET\pdfs\Environment Department\202402271452528804.pdf,Downloaded,2026-07-27 22:26:45
Environment Department,Regarding the in-principle approval and disbursement of funds to the Ramtirtha Lake conservation proposal under the State Lake Conservation Scheme within Chiplun Municipal Council limits.,202402261206571104,26-02-2024,811,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402261206571104.pdf,5,830794,GR_DATASET\pdfs\Environment Department\202402261206571104.pdf,Downloaded,2026-07-27 22:26:46
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Samudrapur Nagar Panchayat, District Wardha",202402231935567504,23-02-2024,602,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231935567504.pdf,4,616612,GR_DATASET\pdfs\Environment Department\202402231935567504.pdf,Downloaded,2026-07-27 22:26:47
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 1.0. Niphad Nagar Panchayat, District Nashik",202402231934375904,23-02-2024,609,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231934375904.pdf,4,623353,GR_DATASET\pdfs\Environment Department\202402231934375904.pdf,Downloaded,2026-07-27 22:26:47
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Sindewahi-Lonwahi Nagar Panchayat, Distt. Chandrapur",202402231939282704,23-02-2024,608,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231939282704.pdf,4,622868,GR_DATASET\pdfs\Environment Department\202402231939282704.pdf,Downloaded,2026-07-27 22:26:49
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0. Vadegaon Gram Panchayat, Tiroda, Dist. Gondia",202402231941227804,23-02-2024,606,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231941227804.pdf,4,620096,GR_DATASET\pdfs\Environment Department\202402231941227804.pdf,Downloaded,2026-07-27 22:26:50
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0. Karanja Gram Panchayat, Dist. Gondia",202402231943151304,23-02-2024,607,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231943151304.pdf,4,621121,GR_DATASET\pdfs\Environment Department\202402231943151304.pdf,Downloaded,2026-07-27 22:26:51
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 3.0. Davalamati Gram Panchayat, Dist. Nagpur",202402231945296304,23-02-2024,612,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231945296304.pdf,5,626914,GR_DATASET\pdfs\Environment Department\202402231945296304.pdf,Downloaded,2026-07-27 22:26:52
Environment Department,"Regarding giving administrative approval to the Detailed Project Report (DPR) submitted by the local bodies for the works to be undertaken out of the prize money received under Majhi Vasundhara Abhiyan 2.0. Patoda Gram Panchayat, District Chhatrapati Sambhajinagar",202402231947343104,23-02-2024,606,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202402231947343104.pdf,4,620666,GR_DATASET\pdfs\Environment Department\202402231947343104.pdf,Downloaded,2026-07-27 22:26:53
