Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Marathi Language Department,Establishment of Marathi Bhasha Yuvak Mandal.,202307131254482233,13-07-2023,970,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307131254482233.pdf,4,993185,GR_DATASET\pdfs\Marathi Language Department\202307131254482233.pdf,Downloaded,2026-07-27 21:48:50
Marathi Language Department,"Maharashtra Parichay Kendra, New Delhi/Goa Different Language activities for Marathi speakers.",202307131154107933,13-07-2023,964,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307131154107933.pdf,4,986988,GR_DATASET\pdfs\Marathi Language Department\202307131154107933.pdf,Downloaded,2026-07-27 21:48:51
Marathi Language Department,Regarding Extension from 13.02.2022 onwards for deputation to the post of Director in State Marathi Development Institute.,202307121741050533,12-07-2023,1144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307121741050533.pdf,2,1171140,GR_DATASET\pdfs\Marathi Language Department\202307121741050533.pdf,Downloaded,2026-07-27 21:48:52
Marathi Language Department,"Regarding formation of selection committee for filling post of Group B (Non Gagazetted), Group C and Group- D in the jurisdiction of the ex-subordinate selection board (outside preview of MPSC) for the establishments of allies offices under Marathi Language Department.",202307061213519033,06-07-2023,970,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307061213519033.pdf,2,993481,GR_DATASET\pdfs\Marathi Language Department\202307061213519033.pdf,Downloaded,2026-07-27 21:48:53
Marathi Language Department,"Appointment by Deputation to the post of Deputy Director in State Marathi Development Institute for 2 Years - Smt. A. J. Dhamal, Dy. Commissioner of Goods and Services Tax Office, Pune",202306261925277933,26-06-2023,209,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306261925277933.pdf,2,213917,GR_DATASET\pdfs\Marathi Language Department\202306261925277933.pdf,Downloaded,2026-07-27 21:48:54
Marathi Language Department,To give extension for Marathi Vishwakosh Dnyanmandal.,202306141756479133,14-06-2023,1019,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306141756479133.pdf,3,1043592,GR_DATASET\pdfs\Marathi Language Department\202306141756479133.pdf,Downloaded,2026-07-27 21:48:55
Marathi Language Department,Final Seniority List for the Officers in the cadre of Bhasha Adhikari (Hindi) Group-B (Gazetted) in the Directorate of Languages from 01.01.2011 to 01.01.2023.,202306131453224033,13-06-2023,1105,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306131453224033.pdf,7,1131825,GR_DATASET\pdfs\Marathi Language Department\202306131453224033.pdf,Downloaded,2026-07-27 21:48:56
Marathi Language Department,Final Seniority list for the officers in the cadre of Deputy Director of Languages (Translation and Terminology) in the Directorate of Languages for the years 1.1.2022 to 1.1.2023.,202306131453056233,13-06-2023,1073,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306131453056233.pdf,3,1098782,GR_DATASET\pdfs\Marathi Language Department\202306131453056233.pdf,Downloaded,2026-07-27 21:48:57
Marathi Language Department,"Regarding the creation of a new budget head for payment of property tax on land and building of Marathi Bhasha Bhawan, Main Centre, Charni Marg, Mumbai and Marathi Bhasha Bhawan, Sub Centre, Airoli, Navi Mumbai.",202306061109038533,06-06-2023,209,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306061109038533.pdf,2,214519,GR_DATASET\pdfs\Marathi Language Department\202306061109038533.pdf,Downloaded,2026-07-27 21:48:57
Marathi Language Department,"Final Seniority List of Assistant Secretary, Group-B in the office of State Board of Production in Marathi Vishwakosh 01.01.2022 and 01.01.2023.",202305261311399833,26-05-2023,1152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305261311399833.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202305261311399833.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305261311399833.pdf,2026-07-27 21:48:58
Marathi Language Department,"Temporary Seniority List of Assistant Secretary, Group-B in the office of State Board of Production in Marathi Vishwakosh 01.01.2022 and 01.01.2023.",202305091603134933,09-05-2023,1182,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305091603134933.pdf,3,1210109,GR_DATASET\pdfs\Marathi Language Department\202305091603134933.pdf,Downloaded,2026-07-27 21:48:59
Marathi Language Department,"Regarding formation of selection committee for filling post of Group B ( Non Gazetted), Group C and Group-D in the jurisdiction of the ex-subordinate selection board (outside preview of MPSC) for the establishments of allies offices under Marathi Language Department.",202305081302214233,08-05-2023,1173,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081302214233.pdf,3,1200930,GR_DATASET\pdfs\Marathi Language Department\202305081302214233.pdf,Downloaded,2026-07-27 21:49:00
Marathi Language Department,Temporary Seniority List for the Officers in the cadre of Deputy Director of Languages (Law) Group-A in the Directorate of Languages 01.01.2022 and 01.01.2023.,202305081302405633,08-05-2023,1166,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081302405633.pdf,3,1194489,GR_DATASET\pdfs\Marathi Language Department\202305081302405633.pdf,Downloaded,2026-07-27 21:49:01
Marathi Language Department,Temporary Seniority List for the Officers in the cadre of Deputy Director of Languages (Translation and Terminology) in the Directorate of Languages from 01.01.2020 to 01.01.2023.,202305081302497733,08-05-2023,1242,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081302497733.pdf,11,1271673,GR_DATASET\pdfs\Marathi Language Department\202305081302497733.pdf,Downloaded,2026-07-27 21:49:02
Marathi Language Department,Temporary Seniority list for the officers in the cadre of Deputy Director of Languages (Translation and Terminology) in the Directorate of Languages for the years 1.1.2022 to 1.1.2023.,202305081302597533,08-05-2023,1166,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081302597533.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202305081302597533.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081302597533.pdf,2026-07-27 21:49:03
Marathi Language Department,Posting order of Assistant Language Director Group -B (Gazetted) under Language Directorate.,202304241447298733,24-04-2023,1294,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304241447298733.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202304241447298733.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304241447298733.pdf,2026-07-27 21:49:03
Marathi Language Department,Seniority List for the Officers in the cadre of Deputy Director of Languages (Law) Group-A in the Directorate of Languages from 01.01.2019 to 01.01.2021.,202304111156157233,11-04-2023,1513,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304111156157233.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202304111156157233.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304111156157233.pdf,2026-07-27 21:49:03
Marathi Language Department,Temporary Seniority List for the Officers in the cadre of Bhasha Adhikari (Hindi) Group-B (Gazetted) in the Directorate of Languages from 01.01.2011 to 01.01.2023.,202303291554100833,29-03-2023,1558,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303291554100833.pdf,7,1595724,GR_DATASET\pdfs\Marathi Language Department\202303291554100833.pdf,Downloaded,2026-07-27 21:49:05
Marathi Language Department,Final Seniority List for the Officers in the cadre of Deputy Director of Languages (Translation and Terminology) in the Directorate of Languages for 01.01.2019.,202303291553595533,29-03-2023,1347,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303291553595533.pdf,3,1379168,GR_DATASET\pdfs\Marathi Language Department\202303291553595533.pdf,Downloaded,2026-07-27 21:49:06
Marathi Language Department,"Regarding Promotion to the post of assistant director of language (Transaction and Terminology), Group - B (Gazetted) in the directorate of language.",202303061823006533,06-03-2023,1246,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303061823006533.pdf,3,1275759,GR_DATASET\pdfs\Marathi Language Department\202303061823006533.pdf,Downloaded,2026-07-27 21:49:07
Marathi Language Department,"Regarding Promotion to the post of assistant director of language (Training and Establishment), Group - B (Gazetted) in the directorate of language.",202303061822367533,06-03-2023,1244,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303061822367533.pdf,3,1274328,GR_DATASET\pdfs\Marathi Language Department\202303061822367533.pdf,Downloaded,2026-07-27 21:49:08
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.03.2023 to 31.08.2023.,202303031225007833,03-03-2023,1259,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303031225007833.pdf,3,1289204,GR_DATASET\pdfs\Marathi Language Department\202303031225007833.pdf,Downloaded,2026-07-27 21:49:09
Marathi Language Department,Regarding the disbursement of grant to Rajya Marathi Vikas Sanstha to pay the expenses incurred for organization of Vishwa Marathi Sammelan -2023.,202303021659385033,02-03-2023,1198,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303021659385033.pdf,4,1227087,GR_DATASET\pdfs\Marathi Language Department\202303021659385033.pdf,Downloaded,2026-07-27 21:49:10
Marathi Language Department,To organize Literature conference through Brihanmaharashtra Mandal Administrative approval for grant of Rs. 25 Lakhs.,202302231211416033,23-02-2023,1268,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302231211416033.pdf,3,1298260,GR_DATASET\pdfs\Marathi Language Department\202302231211416033.pdf,Downloaded,2026-07-27 21:49:11
Marathi Language Department,Language Directorate Posting order of Assistant Director Group -B (Gazetted).,202302171137324333,17-02-2023,1288,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302171137324333.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202302171137324333.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302171137324333.pdf,2026-07-27 21:49:11
Marathi Language Department,Vachan Prerana Din Municipal Corporation Competition Result,202302161521474133,16-02-2023,1287,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302161521474133.pdf,3,1318245,GR_DATASET\pdfs\Marathi Language Department\202302161521474133.pdf,Downloaded,2026-07-27 21:49:12
Marathi Language Department,Declaration of Vinda Karandikar Jeevan Gaurav Puraskar 2022 and Shri P.Bhagwat Puraskar 2022.,202302161521239833,16-02-2023,1289,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302161521239833.pdf,2,1319597,GR_DATASET\pdfs\Marathi Language Department\202302161521239833.pdf,Downloaded,2026-07-27 21:49:14
Marathi Language Department,To declare Award for the Enrichment and Development of Marathi Language - 2022.,202302161521353333,16-02-2023,1283,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302161521353333.pdf,2,1313980,GR_DATASET\pdfs\Marathi Language Department\202302161521353333.pdf,Downloaded,2026-07-27 21:49:15
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.03.2023 to 31.08.2023.,202302151413531933,15-02-2023,1311,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302151413531933.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202302151413531933.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302151413531933.pdf,2026-07-27 21:49:15
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.09.2022 to 28.02.2023.,202302151413444333,15-02-2023,1300,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302151413444333.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202302151413444333.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302151413444333.pdf,2026-07-27 21:49:16
Marathi Language Department,Regarding funding for Akhil Bhartiya Marathi Santa Sahitya Sammelan.,202302091458539733,09-02-2023,1324,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302091458539733.pdf,3,1355869,GR_DATASET\pdfs\Marathi Language Department\202302091458539733.pdf,Downloaded,2026-07-27 21:49:17
Marathi Language Department,Continuation of Additional Charge for Director of Languages beyond 01.04.2022.,202302031109210233,03-02-2023,1438,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302031109210233.pdf,2,1472121,GR_DATASET\pdfs\Marathi Language Department\202302031109210233.pdf,Downloaded,2026-07-27 21:49:18
Marathi Language Department,Rs. Two Crore Grant for All India Marathi Sahitya Mahamandal Akhil Bhartiya Marathi Sahitya Sammelan Wardha.,202302021153538833,02-02-2023,1325,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302021153538833.pdf,3,1357032,GR_DATASET\pdfs\Marathi Language Department\202302021153538833.pdf,Downloaded,2026-07-27 21:49:19
Marathi Language Department,Regarding Maharashtra Rajya Sahitya /sanskruti Mandal Rule No. 24,202302021509002333,02-02-2023,1426,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202302021509002333.pdf,2,1460579,GR_DATASET\pdfs\Marathi Language Department\202302021509002333.pdf,Downloaded,2026-07-27 21:49:20
Marathi Language Department,To give extension for Marathi Vishwakosh Dnyanmandal.To give extension for Marathi Vishwakosh Dnyanmandal.,202301311710230033,31-01-2023,1738,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301311710230033.pdf,3,1779932,GR_DATASET\pdfs\Marathi Language Department\202301311710230033.pdf,Downloaded,2026-07-27 21:49:21
Marathi Language Department,"Supplementary Letter Regarding Distribution of Funds to Maharashtra Industrial Development Corporation for the Construction of Marathi Bhasha Bhavan, Main Center During the Financial Year 2022-23",202301231446123033,23-01-2023,424,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301231446123033.pdf,3,433724,GR_DATASET\pdfs\Marathi Language Department\202301231446123033.pdf,Downloaded,2026-07-27 21:49:22
Marathi Language Department,"Grant release to Maharashtra Industrial Development Corporation for the construction of Marathi Bhasha Bhavan, Main Centre, Charni Road, Mumbai.",202301161137083433,16-01-2023,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301161137083433.pdf,3,148502,GR_DATASET\pdfs\Marathi Language Department\202301161137083433.pdf,Downloaded,2026-07-27 21:49:23
Marathi Language Department,To arrange Various Programmes in Marathi Bhasha Savardhan Pandharwada.,202301161237490133,16-01-2023,1348,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301161237490133.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202301161237490133.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301161237490133.pdf,2026-07-27 21:49:23
Marathi Language Department,"Extension to implementation of Government Resolution dated 10/11/2022 regarding Devnagari script in Government Affairs and Alphabetical Marathi Handwriting for Typing, Printing and Computers.",202301021718159833,02-01-2023,1289,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301021718159833.pdf,3,1320266,GR_DATASET\pdfs\Marathi Language Department\202301021718159833.pdf,Downloaded,2026-07-27 21:49:24
Marathi Language Department,Final Seniority list for the officers in the cadre of Deputy Director of Languages (Translation and Terminology) in the Directorate of Languages for the years 1.1.2019 to 1.1.2021.,202212141150135433,14-12-2022,1325,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202212141150135433.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202212141150135433.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202212141150135433.pdf,2026-07-27 21:49:25
Marathi Language Department,Regarding the cancellation of the Late Yashwantrao Chavan State Literary Award Review Committee and the cancellation of the award given to the book Fractured Freedom: Prison Memories and Thoughts in the genre of Madhya Vadmay translated.,202212121119178633,12-12-2022,1315,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202212121119178633.pdf,2,1346972,GR_DATASET\pdfs\Marathi Language Department\202212121119178633.pdf,Downloaded,2026-07-27 21:49:26
Marathi Language Department,Regarding the announcement of Mr. Yashwantrao Chavan State Literary Award 2021.,202212061651334033,06-12-2022,1410,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202212061651334033.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202212061651334033.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202212061651334033.pdf,2026-07-27 21:49:27
Marathi Language Department,Declaration of Logo of Marathi Language Department.,202211301327580133...........,30-11-2022,182,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211301327580133............pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202211301327580133............pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211301327580133............pdf,2026-07-27 21:49:27
Marathi Language Department,An e-book Containing a Compilation of Strategic Orders/Decisions related to Marathi Language Department.,202211301515402433,30-11-2022,1338,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211301515402433.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202211301515402433.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211301515402433.pdf,2026-07-27 21:49:28
Marathi Language Department,Administrative Approval to Financial Aid for Marathi Language Culture and Development in Maharashtra-Karnataka Border Area.,202211301511106933,30-11-2022,1328,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211301511106933.pdf,3,1360269,GR_DATASET\pdfs\Marathi Language Department\202211301511106933.pdf,Downloaded,2026-07-27 21:49:29
Marathi Language Department,"To celebrate 27th February, birth of Senior poet V. V. Shirwadkar alias Kusumagraj as Marathi Bhasha Gaurav Din.",202211231740408433,23-11-2022,1598,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211231740408433.pdf,4,1636693,GR_DATASET\pdfs\Marathi Language Department\202211231740408433.pdf,Downloaded,2026-07-27 21:49:32
Marathi Language Department,Marathi Tiuka Melwawa (Vishwa Sammelan)- Regarding granting administrative approval for the project.,202211211646146233,21-11-2022,1329,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211211646146233.pdf,3,1360758,GR_DATASET\pdfs\Marathi Language Department\202211211646146233.pdf,Downloaded,2026-07-27 21:49:34
Marathi Language Department,Celebration of Marathi Language Conservation fortnight from 14th January to 28 th January 2023.,202211111205403933,11-11-2022,1444,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211111205403933.pdf,6,1478301,GR_DATASET\pdfs\Marathi Language Department\202211111205403933.pdf,Downloaded,2026-07-27 21:49:35
Marathi Language Department,Organizing competitions in municipal areas for awareness and affection of Marathi in the memory of President Dr. APJ Abdul Kalam (Vachan Prerana Din).,202211101217033233,10-11-2022,1598,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211101217033233.pdf,2,1636620,GR_DATASET\pdfs\Marathi Language Department\202211101217033233.pdf,Downloaded,2026-07-27 21:49:36
Marathi Language Department,"Updation of Devnagari Script and alphabet adopted for printing, computer as well as Marathi writing, typing in government affairs.",202211101530029233.....,10-11-2022,1393,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211101530029233......pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202211101530029233......pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211101530029233......pdf,2026-07-27 21:49:36
Marathi Language Department,organizing competitions in municipal areas for awareness and affection of Marathi in the memory of President Dr. APJ Abdul Kalam (Vachan Prerana Din),202211041549096033,04-11-2022,1428,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211041549096033.pdf,2,1462488,GR_DATASET\pdfs\Marathi Language Department\202211041549096033.pdf,Downloaded,2026-07-27 21:49:37
Marathi Language Department,organizing competitions in municipal areas for awareness and affection of Marathi in the memory of President Dr. APJ Abdul Kalam (Vachan Prerana Din),202211031113254733,03-11-2022,1658,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211031113254733.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202211031113254733.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202211031113254733.pdf,2026-07-27 21:49:38
Marathi Language Department,"Collection of rules regarding compulsory Marathi Shorthand and Marathi Typing Examinations for English Stenographers, Steno typists and Typists.",202210171827019933,17-10-2022,3828,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202210171827019933.pdf,29,3920327,GR_DATASET\pdfs\Marathi Language Department\202210171827019933.pdf,Downloaded,2026-07-27 21:49:40
Marathi Language Department,"Final Seniority List of Secretary, Group-A (Gazetted) in the office of Maharashtra State Board literature and culture as on 01.01.2019 to 01.01.2022.",202209271223073933,27-09-2022,1453,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209271223073933.pdf,3,1488247,GR_DATASET\pdfs\Marathi Language Department\202209271223073933.pdf,Downloaded,2026-07-27 21:49:41
Marathi Language Department,"To Celebrate 15th October, Birthday of former President late Dr. A.P.J. Abdul Kalam, as Reading Inspiration Day.",202209261701558333.......,26-09-2022,1407,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209261701558333........pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202209261701558333........pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209261701558333........pdf,2026-07-27 21:49:42
Marathi Language Department,Continuation for the temporary posts in Directorate of Languages for the period from 01.09.2022 to 28.02.2023.,202209131520038233,15-09-2022,1467,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202209131520038233.pdf,3,1502715,GR_DATASET\pdfs\Marathi Language Department\202209131520038233.pdf,Downloaded,2026-07-27 21:49:43
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Board for Literature and Culture for the period from 01.09.2022 to 28.02.2023.,202208251951460733,26-08-2022,1418,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208251951460733.pdf,3,1451688,GR_DATASET\pdfs\Marathi Language Department\202208251951460733.pdf,Downloaded,2026-07-27 21:49:45
Marathi Language Department,Continuation for the temporary posts in Maharashtra State Marathi Vishwakosh Nirmiti Mandal for the period from 01.09.2022 to 28.02.2023.,202208261617189333,26-08-2022,1485,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208261617189333.pdf,3,1520976,GR_DATASET\pdfs\Marathi Language Department\202208261617189333.pdf,Downloaded,2026-07-27 21:49:46
Marathi Language Department,"Final Seniority List of Assistant Director of Languages (Training and Establishment), Group-B (Gazetted) in the office of Directorate of Languages as on 01.01.2011 to 01.01.2022.",202208041240517133,04-08-2022,1474,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202208041240517133.pdf,5,1509035,GR_DATASET\pdfs\Marathi Language Department\202208041240517133.pdf,Downloaded,2026-07-27 21:49:47
Marathi Language Department,"Provisional Seniority List of Secretary, Group-A (Gazetted) in the office of Maharashtra State Board literature and culture as on 01.01.2019 to 01.01.2022.",202207261045053333,26-07-2022,1522,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207261045053333.pdf,4,1558656,GR_DATASET\pdfs\Marathi Language Department\202207261045053333.pdf,Downloaded,2026-07-27 21:49:51
Marathi Language Department,"Provisional Seniority List of Assistant Director of Languages (Training and Establishment), Group-B (Gazetted) in the office of Directorate of Languages as on 01.01.2011 to 01.01.2022.",202207131138478333,13-07-2022,1555,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202207131138478333.pdf,7,1591857,GR_DATASET\pdfs\Marathi Language Department\202207131138478333.pdf,Downloaded,2026-07-27 21:49:52
Marathi Language Department,"Approval for additional charge of Secretary, Maharashtra State Vishwakosh Nirmiti Mandal.",202206301122583733,30-06-2022,1453,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206301122583733.pdf,2,1487604,GR_DATASET\pdfs\Marathi Language Department\202206301122583733.pdf,Downloaded,2026-07-27 21:49:54
Marathi Language Department,"Regarding increase in the honorarium of the President, Maharashtra state Marathi Vishwakosh Nirmiti Mandal",202206291232386233,28-06-2022,207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206291232386233.pdf,2,212091,GR_DATASET\pdfs\Marathi Language Department\202206291232386233.pdf,Downloaded,2026-07-27 21:49:55
Marathi Language Department,Regarding the provision of funds for implementation of Marathi language promotion and dissemination activities at Revenue Divisions and district ievel.,202206241302116233,24-06-2022,227,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206241302116233.pdf,4,232880,GR_DATASET\pdfs\Marathi Language Department\202206241302116233.pdf,Downloaded,2026-07-27 21:49:56
Marathi Language Department,Concerning the administrative recognition of the existing and expanded activities being implemented as a joint venture namely Activities for the promotion and dissemination of Marathi language.,202206241309473633,24-06-2022,426,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206241309473633.pdf,17,435946,GR_DATASET\pdfs\Marathi Language Department\202206241309473633.pdf,Downloaded,2026-07-27 21:49:56
Marathi Language Department,"Appointment by Deputation to the post of Deputy Director in State Marathi Development Institute for 2 Years - Smt. A. J. Dhamal, Dy. Commissioner of Goods and Services Tax Office, Pune",202206221434474633,23-06-2022,1510,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206221434474633.pdf,0,0,GR_DATASET\pdfs\Marathi Language Department\202206221434474633.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206221434474633.pdf,2026-07-27 21:49:57
Marathi Language Department,Administrative Approval to Financial Aid for Marathi Language Culture and Development in Maharashtra-Karnataka Border Area.,202206141130286233,14-06-2022,1581,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202206141130286233.pdf,9,1619082,GR_DATASET\pdfs\Marathi Language Department\202206141130286233.pdf,Downloaded,2026-07-27 21:50:00
Marathi Language Department,To grant facilities to the president of Maharashtra state Marathi vishwakosh nirmiti mandal,202205301235301433,30-05-2022,205,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205301235301433.pdf,2,210017,GR_DATASET\pdfs\Marathi Language Department\202205301235301433.pdf,Downloaded,2026-07-27 21:50:00
Marathi Language Department,To make collectively available the provisions for the use of Marathi Language in the Administrative Offices and Local Authorities.,202205064715138433....,09-05-2022,3000,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202205064715138433.....pdf,28,3072553,GR_DATASET\pdfs\Marathi Language Department\202205064715138433.....pdf,Downloaded,2026-07-27 21:50:02
Marathi Language Department,"Regarding formation of committee for construction of language museum under Marathi Bhasha Bhavan main Centre, Charni Road.",202204211539564733,21-04-2022,155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204211539564733.pdf,4,159221,GR_DATASET\pdfs\Marathi Language Department\202204211539564733.pdf,Downloaded,2026-07-27 21:50:02
Marathi Language Department,Final Seniority List of Peon Cadre (from 1.1.2021 to 31.012.2021 ) in Marathi Language Department datet 1.1.2022,202204061309115033,08-04-2022,1561,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202204061309115033.pdf,3,1597961,GR_DATASET\pdfs\Marathi Language Department\202204061309115033.pdf,Downloaded,2026-07-27 21:50:03
