Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Minorities Development Department,Introduction of second cycle for minority students in existing government technical colleges. Disbursement of funds for the year 2023-24.,202401191652291314,19-01-2024,203,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401191652291314.pdf,3,207624,GR_DATASET\pdfs\Minorities Development Department\202401191652291314.pdf,Downloaded,2026-07-27 22:50:30
Minorities Development Department,Regarding disbursement of second installment grant for construction of health sub-centre under Centrally sponsored Pradhan Mantri Jan Vikas Programme. (Center and State share),202401181523386714,18-01-2024,171,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401181523386714.pdf,4,175051,GR_DATASET\pdfs\Minorities Development Department\202401181523386714.pdf,Downloaded,2026-07-27 22:50:31
Minorities Development Department,Corrigendum of G.R. Dated 31.3.2022 (under the scheme Basic / Infrastructure in Minority Majority Urban Areas of the State).,202401161732083514,16-01-2024,868,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401161732083514.pdf,2,888529,GR_DATASET\pdfs\Minorities Development Department\202401161732083514.pdf,Downloaded,2026-07-27 22:50:31
Minorities Development Department,Regarding disbursement of grants under the Marathi Language Foundation Scheme in the financial year 2023-24.,202401151555103614,15-01-2024,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401151555103614.pdf,3,152444,GR_DATASET\pdfs\Minorities Development Department\202401151555103614.pdf,Downloaded,2026-07-27 22:50:32
Minorities Development Department,"Administrative approval to the Sillod, Dist. Chhatrapati Sambhaji Nagar Urdu Ghar (Stage-1).....",202401111716486214,11-01-2024,399,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401111716486214.pdf,4,408209,GR_DATASET\pdfs\Minorities Development Department\202401111716486214.pdf,Downloaded,2026-07-27 22:50:33
Minorities Development Department,Regarding the provision of funds for the management and construction of hostels for girls pursuing higher education from minority communities.... Distribution of funds for the year 2023-24,202401091222449414,09-01-2024,155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401091222449414.pdf,3,158271,GR_DATASET\pdfs\Minorities Development Department\202401091222449414.pdf,Downloaded,2026-07-27 22:50:34
Minorities Development Department,Fund distribution for the year 2023-24 regarding depositing the amount for the food of the minority students in the hostels of the minority students in the Aadhaar attached account.,202401091229192914,09-01-2024,171,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401091229192914.pdf,5,175467,GR_DATASET\pdfs\Minorities Development Department\202401091229192914.pdf,Downloaded,2026-07-27 22:50:34
Minorities Development Department,To start 2nd/3rd cycle in existing industrial training institutes in minority dominated areas of the state... Allocation of funds for the year 2023-24.,202401091241510814,09-01-2024,250,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401091241510814.pdf,3,255728,GR_DATASET\pdfs\Minorities Development Department\202401091241510814.pdf,Downloaded,2026-07-27 22:50:35
Minorities Development Department,"National Corporation for Minority Development and Finance, New Delhi. Regarding distribution of contributions of Share capital for the year 2023-24.",202401091512181814,09-01-2024,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401091512181814.pdf,3,155588,GR_DATASET\pdfs\Minorities Development Department\202401091512181814.pdf,Downloaded,2026-07-27 22:50:36
Minorities Development Department,"Maulana Azad Minorities Financial Development Corporation Limited, Mumbai Regarding distribution of contributions of Share capital for the year 2023-24",202401091518561714,09-01-2024,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401091518561714.pdf,3,155846,GR_DATASET\pdfs\Minorities Development Department\202401091518561714.pdf,Downloaded,2026-07-27 22:50:37
Minorities Development Department,Regarding creation of new posts and recruitment of new posts on the establishment of Maharashtra State Haj Committee.,202401091733120214,09-01-2024,130,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401091733120214.pdf,1,133230,GR_DATASET\pdfs\Minorities Development Department\202401091733120214.pdf,Downloaded,2026-07-27 22:50:38
Minorities Development Department,"Regarding approving 40 advance payment on the basis of Proforma Invoice for preparing Case Information Management System for Maharashtra State Waqf Tribunal through National Informatics Center Services Incorporated, New Delhi.",202401081517551514,08-01-2024,348,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401081517551514.pdf,3,356774,GR_DATASET\pdfs\Minorities Development Department\202401081517551514.pdf,Downloaded,2026-07-27 22:50:39
Minorities Development Department,"Regarding distribution of funds for the year 2023-24 for the honorarium, care, repair and operation, etc. of the employees appointed for Malegaon Urdu Ghar...",202401051436324614,05-01-2024,215,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401051436324614.pdf,2,219889,GR_DATASET\pdfs\Minorities Development Department\202401051436324614.pdf,Downloaded,2026-07-27 22:50:40
Minorities Development Department,Regarding disbursement of funds to the Maharashtra State Minorities Commission for Non-Salary matters in the financial year 2023-24.,202401051638244014,05-01-2024,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202401051638244014.pdf,3,155161,GR_DATASET\pdfs\Minorities Development Department\202401051638244014.pdf,Downloaded,2026-07-27 22:50:40
Minorities Development Department,Dr. Zakir Hussain Madrasah Modernization Scheme.,202312221740438214,22-12-2023,731,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312221740438214.pdf,2,748855,GR_DATASET\pdfs\Minorities Development Department\202312221740438214.pdf,Downloaded,2026-07-27 22:50:43
Minorities Development Department,"Regarding disbursement of grant to the Maharashtra State Minority Commission for salary and wages for the period from December, 2023 to February, 2024 during the financial year 2023-24.",202312201233171514,20-12-2023,153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312201233171514.pdf,3,157011,GR_DATASET\pdfs\Minorities Development Department\202312201233171514.pdf,Downloaded,2026-07-27 22:50:44
Minorities Development Department,Regarding approval of the revised establishment for the three-member Maharashtra State Waqf Tribunal.....Corrigendum,202312201320164914,20-12-2023,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312201320164914.pdf,1,147034,GR_DATASET\pdfs\Minorities Development Department\202312201320164914.pdf,Downloaded,2026-07-27 22:50:45
Minorities Development Department,"Regarding disbursement of grant for construction of Hospital Dnyane, Municipal Corporation, Malegaon in Nashik District under Centrally Sponsored Pradhan Mantri Jan Vikas Program (PMJVK) (Central Share State Share) for the year 2020-21.",202312041806572514,04-12-2023,468,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202312041806572514.pdf,4,479237,GR_DATASET\pdfs\Minorities Development Department\202312041806572514.pdf,Downloaded,2026-07-27 22:50:48
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202311291428311914,29-11-2023,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311291428311914.pdf,2,152994,GR_DATASET\pdfs\Minorities Development Department\202311291428311914.pdf,Downloaded,2026-07-27 22:50:50
Minorities Development Department,Regarding observance of 18th December as Minority Rights Day.,202311291709338614,29-11-2023,140,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311291709338614.pdf,2,143468,GR_DATASET\pdfs\Minorities Development Department\202311291709338614.pdf,Downloaded,2026-07-27 22:50:51
Minorities Development Department,foreign Scholarship Scheme for students belonging to minority communities whose perusing Postgraduate and Ph.D. studies at abroad.,202311231521469114..,23-11-2023,280,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311231521469114...pdf,12,287378,GR_DATASET\pdfs\Minorities Development Department\202311231521469114...pdf,Downloaded,2026-07-27 22:50:54
Minorities Development Department,Regarding disbursement of funds for administrative expenses of 1 per cent under the scholarship scheme (excluding medical courses) for minority students of the state pursuing higher vocational and all courses after Class XII.,202311201111549214,20-11-2023,152,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311201111549214.pdf,3,155846,GR_DATASET\pdfs\Minorities Development Department\202311201111549214.pdf,Downloaded,2026-07-27 22:50:55
Minorities Development Department,"Regarding disbursement of grant under the program for the financial year 2023-24 to Maharashtra State Urdu Sahitya Akademi, Mumbai.",202311201553136314,20-11-2023,319,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311201553136314.pdf,3,326740,GR_DATASET\pdfs\Minorities Development Department\202311201553136314.pdf,Downloaded,2026-07-27 22:50:57
Minorities Development Department,Regarding the disbursement of grant to the institutes conducting the training program in the year 2022-23 under the Police Recruitment Pre-Training Scheme.,202311161610079314,16-11-2023,151,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311161610079314.pdf,3,154739,GR_DATASET\pdfs\Minorities Development Department\202311161610079314.pdf,Downloaded,2026-07-27 22:51:00
Minorities Development Department,Regarding disbursement of central state share funds from the SNA account of the scheme for implementation of SmartClass project in schools in minority dominated areas under the Centrally Sponsored Pradhan Mantri Jan Vikas Program (PMJVK).,202311101114472314,10-11-2023,628,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311101114472314.pdf,4,643062,GR_DATASET\pdfs\Minorities Development Department\202311101114472314.pdf,Downloaded,2026-07-27 22:51:05
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202311091151473014,09-11-2023,238,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091151473014.pdf,2,243344,GR_DATASET\pdfs\Minorities Development Department\202311091151473014.pdf,Downloaded,2026-07-27 22:51:08
Minorities Development Department,"Regarding regularization of services of Shri. A. S. Azami, alias Shahid Nadeem,",202311091546014614,09-11-2023,141,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311091546014614.pdf,3,144010,GR_DATASET\pdfs\Minorities Development Department\202311091546014614.pdf,Downloaded,2026-07-27 22:51:09
Minorities Development Department,Grant release for minority girls hostel,202311071438189114,07-11-2023,156,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311071438189114.pdf,3,159794,GR_DATASET\pdfs\Minorities Development Department\202311071438189114.pdf,Downloaded,2026-07-27 22:51:10
Minorities Development Department,Grant release for second and third shift in ITI,202311071442167414,07-11-2023,249,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311071442167414.pdf,3,255343,GR_DATASET\pdfs\Minorities Development Department\202311071442167414.pdf,Downloaded,2026-07-27 22:51:11
Minorities Development Department,Grant release for second shift in polytechnics,202311071446516614,07-11-2023,181,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311071446516614.pdf,3,185685,GR_DATASET\pdfs\Minorities Development Department\202311071446516614.pdf,Downloaded,2026-07-27 22:51:12
Minorities Development Department,Regarding disbursement of funds for allotment of scholarships under the Scholarship Scheme to the minority students of the State pursuing higher vocational and all courses after Class XII.,202311061013053314,06-11-2023,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311061013053314.pdf,3,151172,GR_DATASET\pdfs\Minorities Development Department\202311061013053314.pdf,Downloaded,2026-07-27 22:51:13
Minorities Development Department,Disbursement of funds to Madrasas in 2022-23 under Dr. Zakir Hussain Madrasa Modernization Scheme from provision in 2023-24.,202311061013397914..,06-11-2023,278,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311061013397914...pdf,15,285360,GR_DATASET\pdfs\Minorities Development Department\202311061013397914...pdf,Downloaded,2026-07-27 22:51:15
Minorities Development Department,Administrative Approval (under programme) for various schemes to be implemented in the financial year 2023-24 from Maharashtra State Urdu Sahitya Akademi.,202311061630143114..,06-11-2023,802,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311061630143114...pdf,2,821584,GR_DATASET\pdfs\Minorities Development Department\202311061630143114...pdf,Downloaded,2026-07-27 22:51:17
Minorities Development Department,Government Corrigendum - Regarding disbursement of grant-in-aid for compulsory expenditure for the financial year 2023-24 to Maharastra State Urdu Sahitya Akademi,202311031124276614,03-11-2023,155,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311031124276614.pdf,1,158464,GR_DATASET\pdfs\Minorities Development Department\202311031124276614.pdf,Downloaded,2026-07-27 22:51:18
Minorities Development Department,Regarding disbursement of grant to the Maharashtra State Minority Commission for salary and salary matters during the financial year 2023-24.,202311011109563514,01-11-2023,154,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311011109563514.pdf,3,157187,GR_DATASET\pdfs\Minorities Development Department\202311011109563514.pdf,Downloaded,2026-07-27 22:51:20
Minorities Development Department,Regarding distribution of grant in the year 2023-24 for strengthening Maharashtra State Waqf Board.,202311011518435114,01-11-2023,429,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311011518435114.pdf,2,439757,GR_DATASET\pdfs\Minorities Development Department\202311011518435114.pdf,Downloaded,2026-07-27 22:51:21
Minorities Development Department,"Regarding the observance of the week from 19th November, 2023 to 25th November, 2023 as National Unity Week.",202311011543450914,01-11-2023,246,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311011543450914.pdf,5,252123,GR_DATASET\pdfs\Minorities Development Department\202311011543450914.pdf,Downloaded,2026-07-27 22:51:22
Minorities Development Department,"Regarding observance of 24th November, 2023 as Flag Day for collection of funds during Qaumi Ekta Week.",202311011548072214,01-11-2023,326,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202311011548072214.pdf,4,333876,GR_DATASET\pdfs\Minorities Development Department\202311011548072214.pdf,Downloaded,2026-07-27 22:51:23
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202310231220573514,23-10-2023,220,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310231220573514.pdf,2,224817,GR_DATASET\pdfs\Minorities Development Department\202310231220573514.pdf,Downloaded,2026-07-27 22:51:24
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202310231223561614,23-10-2023,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310231223561614.pdf,2,151395,GR_DATASET\pdfs\Minorities Development Department\202310231223561614.pdf,Downloaded,2026-07-27 22:51:27
Minorities Development Department,Regarding constituting a committee to make recommendations to the government regarding the entry of Waqf properties in the property sheet and allocation of land settlement amount.,202310171606124514,17-10-2023,145,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310171606124514.pdf,3,148517,GR_DATASET\pdfs\Minorities Development Department\202310171606124514.pdf,Downloaded,2026-07-27 22:51:27
Minorities Development Department,Regarding disbursement of grant in the year 2023-24 for construction of Solapur Urdu Ghar.,202310131136414914,13-10-2023,313,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310131136414914.pdf,3,320687,GR_DATASET\pdfs\Minorities Development Department\202310131136414914.pdf,Downloaded,2026-07-27 22:51:29
Minorities Development Department,Regarding the disbursement of grant to the institutes conducting the training program in the year 2022-23 under the Resident Police Recruitment Pre-Training Scheme.,202310101506069714,10-10-2023,153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310101506069714.pdf,4,156869,GR_DATASET\pdfs\Minorities Development Department\202310101506069714.pdf,Downloaded,2026-07-27 22:51:30
Minorities Development Department,"Regarding disbursement of share capital contribution for the year 2023-24 to the office of National Corporation for Minority Development and Finance, New Delhi.",202310101713438614,10-10-2023,335,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310101713438614.pdf,3,343219,GR_DATASET\pdfs\Minorities Development Department\202310101713438614.pdf,Downloaded,2026-07-27 22:51:32
Minorities Development Department,"Regarding disbursement of share capital contribution for the year 2023-24 to the office of Maulana Azad Minority Economic Development Corporation Limited, Mumbai.",202310101718329714,10-10-2023,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310101718329714.pdf,3,153796,GR_DATASET\pdfs\Minorities Development Department\202310101718329714.pdf,Downloaded,2026-07-27 22:51:43
Minorities Development Department,Grant release for minority girls Hostel,202310061626496114,06-10-2023,326,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310061626496114.pdf,3,334305,GR_DATASET\pdfs\Minorities Development Department\202310061626496114.pdf,Downloaded,2026-07-27 22:51:55
Minorities Development Department,Regarding disbursement of grant-in-aid for compulsory expenditure for the financial year 2023-24 to the Maharashtra State Urdu Sahitya Academy.,202310041703169714,04-10-2023,799,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310041703169714.pdf,2,818647,GR_DATASET\pdfs\Minorities Development Department\202310041703169714.pdf,Downloaded,2026-07-27 22:51:58
Minorities Development Department,Distribution of funds under dr. zakir hussain madrassa modernization scheme for the madrassas of the year 2022-23 in 2023-24 financial year.,202310031434370414,03-10-2023,189,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202310031434370414.pdf,8,193138,GR_DATASET\pdfs\Minorities Development Department\202310031434370414.pdf,Downloaded,2026-07-27 22:51:59
Minorities Development Department,Grand relies for the helpline scheme.,202309111520216314,11-09-2023,173,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309111520216314.pdf,3,177593,GR_DATASET\pdfs\Minorities Development Department\202309111520216314.pdf,Downloaded,2026-07-27 22:52:00
Minorities Development Department,Grand relies for second and third shift in ITI.,202309111157363114,11-09-2023,202,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309111157363114.pdf,3,206809,GR_DATASET\pdfs\Minorities Development Department\202309111157363114.pdf,Downloaded,2026-07-27 22:52:01
Minorities Development Department,Grand relies for second shift in Polytacnic.,202309111156441114,11-09-2023,179,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309111156441114.pdf,3,183105,GR_DATASET\pdfs\Minorities Development Department\202309111156441114.pdf,Downloaded,2026-07-27 22:52:02
Minorities Development Department,Grand relies for Girls Hostel.,202309111208508014,11-09-2023,157,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309111208508014.pdf,4,161181,GR_DATASET\pdfs\Minorities Development Department\202309111208508014.pdf,Downloaded,2026-07-27 22:52:04
Minorities Development Department,"Regarding distribution of funds in the financial year 2023-24 for honorarium, maintenance, repair and Outsourcing employees for Nanded Urdu Ghar..",202309051252074414,05-09-2023,218,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309051252074414.pdf,3,222876,GR_DATASET\pdfs\Minorities Development Department\202309051252074414.pdf,Downloaded,2026-07-27 22:52:50
Minorities Development Department,Approval for open new budget head to make a provision and to disbursed fund for the Project of Minorty Dharmakshetra and Area Development Plans,202309041734050014,04-09-2023,210,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309041734050014.pdf,3,215401,GR_DATASET\pdfs\Minorities Development Department\202309041734050014.pdf,Downloaded,2026-07-27 22:52:51
Minorities Development Department,"Grand relies for research, training and publicity scheme in year 2023-24",202309111445353314,30-08-2023,177,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309111445353314.pdf,3,181415,GR_DATASET\pdfs\Minorities Development Department\202309111445353314.pdf,Downloaded,2026-07-27 22:52:53
Minorities Development Department,Regarding the disbursement of funds for the financial year 2023-24 for the Self Help Group Scheme.,202308291249234014,29-08-2023,151,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308291249234014.pdf,3,154453,GR_DATASET\pdfs\Minorities Development Department\202308291249234014.pdf,Downloaded,2026-07-27 22:52:54
Minorities Development Department,Introduction of second cycle for minority students in existing government technical colleges. Disbursement of funds for the year 2023-24.,202308171306488014,17-08-2023,207,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308171306488014.pdf,3,212036,GR_DATASET\pdfs\Minorities Development Department\202308171306488014.pdf,Downloaded,2026-07-27 22:52:56
Minorities Development Department,"Regarding disbursement of funds to the Maharashtra State Minority Commission for non-salary matters for the three months from July, 2023 to September, 2023 in the financial year 2023-24.",202308041421111614,04-08-2023,178,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308041421111614.pdf,3,181969,GR_DATASET\pdfs\Minorities Development Department\202308041421111614.pdf,Downloaded,2026-07-27 22:53:33
Minorities Development Department,Subsidy Scheme for Minority Majority Government Recognized Private Schools - 2022-23 Shuddhikarta distric Yavatmal,202308011252502214,02-08-2023,251,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308011252502214.pdf,2,256602,GR_DATASET\pdfs\Minorities Development Department\202308011252502214.pdf,Downloaded,2026-07-27 22:53:40
Minorities Development Department,2023-24 ..,202308011221590714,01-08-2023,142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308011221590714.pdf,2,145041,GR_DATASET\pdfs\Minorities Development Department\202308011221590714.pdf,Downloaded,2026-07-27 22:53:42
Minorities Development Department,Corrigendum to Regarding partial modification of sanctioned development work for the year 2021-22 under the scheme Basic / Infrastructure in Minority Predominant Rural Areas of the State.,202308011507175314,01-08-2023,314,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308011507175314.pdf,2,321614,GR_DATASET\pdfs\Minorities Development Department\202308011507175314.pdf,Downloaded,2026-07-27 22:53:43
Minorities Development Department,grant released for minority girls hostel.,202307271659342814,27-07-2023,180,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307271659342814.pdf,3,184763,GR_DATASET\pdfs\Minorities Development Department\202307271659342814.pdf,Downloaded,2026-07-27 22:53:44
Minorities Development Department,"Maharashtra State Minorities Commission Regarding the distribution of salary for the period from July, 2023 to September, 2023 for the financial year 2023-24.",202307271711160914,27-07-2023,178,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307271711160914.pdf,3,181928,GR_DATASET\pdfs\Minorities Development Department\202307271711160914.pdf,Downloaded,2026-07-27 22:53:45
Minorities Development Department,Corrigendum - Regarding the partial change in the name of the sanctioned development work for the year 2021-22 under the scheme Minority Majority Rural Area Development Program in the State.,202307201624405514,19-07-2023,338,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307201624405514.pdf,2,346387,GR_DATASET\pdfs\Minorities Development Department\202307201624405514.pdf,Downloaded,2026-07-27 22:53:46
Minorities Development Department,grant release for minority girls hostels,202307041526160814,04-07-2023,201,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307041526160814.pdf,5,205961,GR_DATASET\pdfs\Minorities Development Department\202307041526160814.pdf,Downloaded,2026-07-27 22:53:47
Minorities Development Department,grant release for minority Politechniqe,202307041539269114,04-07-2023,156,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307041539269114.pdf,3,159722,GR_DATASET\pdfs\Minorities Development Department\202307041539269114.pdf,Downloaded,2026-07-27 22:53:48
Minorities Development Department,grant release for ITI,202307041543324914,04-07-2023,179,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307041543324914.pdf,3,182946,GR_DATASET\pdfs\Minorities Development Department\202307041543324914.pdf,Downloaded,2026-07-27 22:53:49
Minorities Development Department,"Maharashtra State Minority Commission regarding the distribution of salary, overtime allowance, dearness allowance and subsidy for salary matters for the financial year 2023-24 for the month of June, 2023.",202306281610373014,28-06-2023,153,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306281610373014.pdf,3,157007,GR_DATASET\pdfs\Minorities Development Department\202306281610373014.pdf,Downloaded,2026-07-27 22:53:50
Minorities Development Department,Corrigendum of G.R. Dated 31.3.2022 (under the scheme Basic / Infrastructure in Minority Majority Urban Areas of the State).,202306221201424814,22-06-2023,819,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306221201424814.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202306221201424814.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306221201424814.pdf,2026-07-27 22:53:50
Minorities Development Department,"Under the grant scheme to provide infrastructure facilities in religious minority students majority government recognized private aided / unaided / permanent unaided schools, junior colleges, industrial training institutes, municipal / municipal council schools and disabled schools to the eligible schools in the year 2022-23 from the budgetary provision of the year 2023-24 Disbursement of Funds.",202306131021141914,13-06-2023,183,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306131021141914.pdf,9,187200,GR_DATASET\pdfs\Minorities Development Department\202306131021141914.pdf,Downloaded,2026-07-27 22:53:51
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202306011317269514,31-05-2023,142,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306011317269514.pdf,2,145671,GR_DATASET\pdfs\Minorities Development Department\202306011317269514.pdf,Downloaded,2026-07-27 22:53:52
Minorities Development Department,Disbursement of grant to the Maharashtra State Haj Committee for financial year 2023-2024.,202306011323123714,31-05-2023,148,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306011323123714.pdf,2,151201,GR_DATASET\pdfs\Minorities Development Department\202306011323123714.pdf,Downloaded,2026-07-27 22:53:53
Minorities Development Department,Disbursement of funds under the Dr. Zakir Hussain Madrasa Modernization Scheme to Madrasas in the year 2022-23 from the provision in the year 2023-24.,202305311149421214,31-05-2023,214,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305311149421214.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202305311149421214.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305311149421214.pdf,2026-07-27 22:53:54
Minorities Development Department,Regarding disbursement of funds for allotment of scholarships under the Scholarship Scheme to the minority students of the State pursuing higher vocational and all courses after Class XII.,202305311149175814,31-05-2023,149,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305311149175814.pdf,3,152516,GR_DATASET\pdfs\Minorities Development Department\202305311149175814.pdf,Downloaded,2026-07-27 22:53:55
Minorities Development Department,Government Circular- Regarding partial modification of sanctioned gram panchayat and development work for the year 2022-23 under the basic/infrastructure scheme in minority dominated rural areas of the state.,202305171535337914,17-05-2023,340,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305171535337914.pdf,2,347759,GR_DATASET\pdfs\Minorities Development Department\202305171535337914.pdf,Downloaded,2026-07-27 22:53:56
Minorities Development Department,To Disburse Grant to urban Area Development Scheme 2023-24,202305081509069114,08-05-2023,170,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081509069114.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202305081509069114.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081509069114.pdf,2026-07-27 22:53:57
Minorities Development Department,To disburse grant to Rural Area Development Scheme 2023-24.,202305081513495014,08-05-2023,133,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305081513495014.pdf,6,136269,GR_DATASET\pdfs\Minorities Development Department\202305081513495014.pdf,Downloaded,2026-07-27 22:53:58
Minorities Development Department,"Regarding the disbursement of salary, additional charge, dearness allowance and subsidy for salary matters to the Maharashtra State Minority Commission for the financial year 2023-24 for the month of April, 2023 to June, 2023.",202305041259237614,04-05-2023,176,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305041259237614.pdf,0,0,GR_DATASET\pdfs\Minorities Development Department\202305041259237614.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305041259237614.pdf,2026-07-27 22:53:58
