Department,Title,Unique_Code,GR_Date,Website_Size,PDF_URL,Pages,Downloaded_Size(Bytes),Local_File,Download_Status,Downloaded_On
Persons with Disabilities Welfare Department,"Regarding disbursement of share capital contribution grant (Conditional) to Maharashtra State Disability Finance and Development Corporation Ltd., Mumbai the financial year 2023-24. Account heading 42350743, 54-Investment.",202309151619519535,15-09-2023,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309151619519535.pdf,3,150318,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202309151619519535.pdf,Downloaded,2026-07-27 22:01:29
Persons with Disabilities Welfare Department,"Regarding disbursement of grant under 31-subsidiary Grants (Non-salary) to Maharashtra State Disability Finance and Development Corporation Ltd., Mumbai in financial year 2023-24 (Conditional)",202309151624590935,15-09-2023,146,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309151624590935.pdf,3,149403,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202309151624590935.pdf,Downloaded,2026-07-27 22:01:30
Persons with Disabilities Welfare Department,"Maharashtra State Disability Finance and Development Corporation Limited, Mumbai regarding disbursement of grant under 36-Subsidiary Grants (Salary) in Financial year 2023-24 (Mandatory) (Unconditional)",202309131405484835,13-09-2023,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309131405484835.pdf,4,151032,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202309131405484835.pdf,Downloaded,2026-07-27 22:01:30
Persons with Disabilities Welfare Department,"To release the amount approved by Supplementary Demand for Fees to be paid for registration on the website of the Ministry of Corporate Affairs/ Registrar of Companies, Mumbai for increasing the share capital of a corporation from Rs.50 crores to Rs.500 crores.",202309111313519835,11-09-2023,150,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309111313519835.pdf,4,153274,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202309111313519835.pdf,Downloaded,2026-07-27 22:01:31
Persons with Disabilities Welfare Department,To increase the amount of Permanent Advance of Person with Disability Welfare Department.,202309061803267935,06-09-2023,681,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309061803267935.pdf,2,697396,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202309061803267935.pdf,Downloaded,2026-07-27 22:01:32
Persons with Disabilities Welfare Department,Rehabilitation home (half way home) for persons free from mental illness through voluntary organisation.,202309011752106535,01-09-2023,341,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202309011752106535.pdf,22,348736,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202309011752106535.pdf,Downloaded,2026-07-27 22:01:33
Persons with Disabilities Welfare Department,To organize Persons with Disabilities Welfare Department at the doorstep of Divyangjan Campaign in all districts.,202308231428297135,22-08-2023,1048,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308231428297135.pdf,3,1072906,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202308231428297135.pdf,Downloaded,2026-07-27 22:01:34
Persons with Disabilities Welfare Department,"approving the notification of services provided through the Regional Offices under the Department of Disability Welfare in accordance with the provisions of Section-3 of the Maharashtra Public Service Rights Act, 2015",202308181210141235,18-08-2023,571,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308181210141235.pdf,2,584239,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202308181210141235.pdf,Downloaded,2026-07-27 22:01:36
Persons with Disabilities Welfare Department,To organize Persons with disabilities welfare department at the doorstep of Divangjan campaign in all districts.,202308091635373835.....,08-08-2023,1091,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308091635373835......pdf,3,1117458,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202308091635373835......pdf,Downloaded,2026-07-27 22:01:37
Persons with Disabilities Welfare Department,"additional charge of the post of Commissioner, Disability Welfare, State of Maharashtra, Pune",202308021342420935....,01-08-2023,134,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202308021342420935.....pdf,2,137287,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202308021342420935.....pdf,Downloaded,2026-07-27 22:01:38
Persons with Disabilities Welfare Department,"transfer of the management of Swa.Ratibai Maganlal Jain Public Trust, Dhule Sanmati Matimand Vidyalaya, Dhule, a functioning aided disabled special school to Shri.Radhe Govind Multi-Purpose Institution, Dhule, Distt.Dhule.",202307311337570435,31-07-2023,139,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307311337570435.pdf,2,141923,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202307311337570435.pdf,Downloaded,2026-07-27 22:01:38
Persons with Disabilities Welfare Department,To organize Persons with disabilities welfare department at the doorstep of divyangjan campaign in all districts.,202307281840040935....,28-07-2023,1416,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307281840040935.....pdf,15,1450475,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202307281840040935.....pdf,Downloaded,2026-07-27 22:01:41
Persons with Disabilities Welfare Department,"the appointment of Grievance Redressal Officer and Appellate Officer in accordance with the provisions of Section 23 of the Rights of Persons with Disabilities Act, 2016",202307271223194635,26-07-2023,308,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307271223194635.pdf,2,315685,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202307271223194635.pdf,Downloaded,2026-07-27 22:01:41
Persons with Disabilities Welfare Department,"Regarding exemption from recruitment restrictions for the vacant posts of teachers and non-teaching staff in aided special schools for the Disabled, attached hostels, karmashalas (training centers) and childrens homes for mentally retarded children in the state.",202307271230102535,26-07-2023,333,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202307271230102535.pdf,4,341198,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202307271230102535.pdf,Downloaded,2026-07-27 22:01:42
Persons with Disabilities Welfare Department,"Appointment of Grievance Redressal Officer and Appellate Officer in the provision of Sec. 23 of the Rights of Persons with Disabilities Act, 2016.",202306261553520535,26-06-2023,728,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306261553520535.pdf,2,745429,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202306261553520535.pdf,Downloaded,2026-07-27 22:01:44
Persons with Disabilities Welfare Department,"Maharashtra State Disability Finance and Development Corporation Limited, Mumbai regarding disbursement of grant under 36-Subsidiary Grants (Salary) in the financial year 2023-24 (Mandatory) (Unconditional).",202306161649409235,16-06-2023,147,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161649409235.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202306161649409235.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161649409235.pdf,2026-07-27 22:01:44
Persons with Disabilities Welfare Department,"Regarding disbursement of share capital contribution grant (Conditional) to Maharashtra State Disability Finance and Development Corporation Ltd., Mumbai in the financial year 2023-24. Account heading 42350743, 54-Investment.",202306161657390235,16-06-2023,146,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161657390235.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202306161657390235.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161657390235.pdf,2026-07-27 22:01:45
Persons with Disabilities Welfare Department,"Regarding disbursement of grant under 31-Subsidiary Grants (Non-salary) to Maharashtra State Disability Finance and Development Corporation Ltd., Mumbai in the financial year 2023-24 (Conditional)",202306161702465035,16-06-2023,144,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161702465035.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202306161702465035.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202306161702465035.pdf,2026-07-27 22:01:45
Persons with Disabilities Welfare Department,To organise Persons with Disabilities Welfare Department at the doorstep of Divyangjan campaign in all district.,202305231602318235,23-05-2023,417,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305231602318235.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202305231602318235.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202305231602318235.pdf,2026-07-27 22:01:46
Persons with Disabilities Welfare Department,"Regarding the declaration of Public Information Officer as well as First Appellate Authority under the Central Right to Information Act, 2005.",202304281137008135,28-04-2023,256,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304281137008135.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202304281137008135.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304281137008135.pdf,2026-07-27 22:01:46
Persons with Disabilities Welfare Department,Regarding Starting the office of the newly created department of Person with Disability Welfare in a new premises.,202304271504466635,27-04-2023,733,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304271504466635.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202304271504466635.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304271504466635.pdf,2026-07-27 22:01:47
Persons with Disabilities Welfare Department,Regarding formation of Women Grievance Redressal Committee in Disability Welfare Department.,202304251737266135,25-04-2023,729,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304251737266135.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202304251737266135.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304251737266135.pdf,2026-07-27 22:01:47
Persons with Disabilities Welfare Department,"Samaj Prabodhan Mandal Degalur, Dist.Nanded Transferred Residential Matimand Vidyalaya, Mukhed, Dist.Mukhed, Dist.Nanded to Mauli Sevabhavi Sanstha, Raimoha, Beed to Raimoha, Dist.Shirur (Ka), Dist.Beed About moving here.",202304211822214235,21-04-2023,209,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211822214235.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202304211822214235.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304211822214235.pdf,2026-07-27 22:01:48
Persons with Disabilities Welfare Department,Regarding declaration of Controlling Officer for withdrawal and disbursement of grants disbursed by Persons with Disabilities Welfare Department.,202304121334361735,11-04-2023,375,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304121334361735.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202304121334361735.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304121334361735.pdf,2026-07-27 22:01:48
Persons with Disabilities Welfare Department,"TRANSFER OF A SPECIAL SCHOOL BRILLIANT TECHNICAL INSTITUTE BEMBLI, DISTRICT DHARASHIV CONCLUSION OF SHRI.SIDDHARAM MHETRE RESIDENTIAL SCHOOL To MPO AMBEWADI, DISTRICT DHARASHIV",202304061446542435,05-04-2023,143,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304061446542435.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202304061446542435.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202304061446542435.pdf,2026-07-27 22:01:49
Persons with Disabilities Welfare Department,Formation of project implementation committee for persons with disabilities Department and Allied Offices.,202303291509100535,28-03-2023,1490,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303291509100535.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202303291509100535.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303291509100535.pdf,2026-07-27 22:01:49
Persons with Disabilities Welfare Department,Declaration of Drawing Disbursing Officer and Controlling Officer for Persons with Disabilities Welfare Dept.,202303241131477635,24-03-2023,1354,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303241131477635.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202303241131477635.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303241131477635.pdf,2026-07-27 22:01:50
Persons with Disabilities Welfare Department,Constitution of purchasing committee for Persons with Disabilities Welfare Department.,202303141326260935,14-03-2023,1510,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303141326260935.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202303141326260935.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303141326260935.pdf,2026-07-27 22:01:50
Persons with Disabilities Welfare Department,Extension to the Special campaign by the district administration for issuing online disability certificate and Unique Identity Card (UDID) to persons with disabilities through computer system.,202303091429386935,08-03-2023,167,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303091429386935.pdf,0,0,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202303091429386935.pdf,404 Client Error: Not Found for url: https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303091429386935.pdf,2026-07-27 22:01:51
Persons with Disabilities Welfare Department,Administrative approval for taking space on lease basis for the Persons With Disabilities Welfare Department,202303161514118735,06-03-2023,262,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202303161514118735.pdf,2,268222,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202303161514118735.pdf,Downloaded,2026-07-27 22:01:51
Persons with Disabilities Welfare Department,Post creation for the Persons with Disability Welfare Department.,202301041906309635,04-01-2023,501,https://gr.maharashtra.gov.in/Site/Upload/Government%20Resolutions/English/202301041906309635.pdf,3,513161,GR_DATASET\pdfs\Persons with Disabilities Welfare Department\202301041906309635.pdf,Downloaded,2026-07-27 22:01:52
